,restaurant_name,organisasjonsnummer,avg_rating,rating,text,relative_time_description,author_name
117,Enoteca,980261565,4.3,5.0,"Pastas and salads we've tried was splendid, and it's located in a lovely neighbour.",3 years ago,上官Gustav
118,La Mayor,926005839,4.8,5.0,"I’m so glad that the place like this exists in Oslo now. So people understand that Mexican food is not only tacos. Mexican cuisine is actually officially considered a cultural heritage of himanity by UNESCO.
The team behind La mayor introduces you to delicious and complex Mexican cuisine where traditional food making meets local Norwegian ingredients and a modern view on things.
We have tried their 5-courses menu and were blown away. All the dishes were delicious, but my favourites were halibut with chili, pickled cactus and charcoal pineapple (omg !) served with tortillas; and a crispy dough fritter with cream fraisch ice cream (!) - compliments to the chef!
I’m sure I will be returning many times to this place, looking forward to the new dishes on the menu.
I hope Mexican wines will make their way to the restaurant at some point ;).
To mention as well, a great service. 10/10 experience. Keep it up 👍🏻!",a year ago,lars0n4ik
119,La Mayor,926005839,4.8,5.0,"Long story short: I recommend this place! If you want a more in-depth review, read on.

I got the 5-course set meal with my partner. I have attached photos of all the courses for reference.

Drinks:
We had a bottle of sauvignon blanc which was really, really terrible... Nutty and sour? Genuinely 1.5/5 But I ignored that and drank it anyway because it was 700 kr and I felt awkward that it had already been opened!

We tried two of the cocktails: the Paloma, and one which was ""spicy"" with tequila I think. I would recommend the spicy tequila one for someone looking for an interesting drink to entertain their tastebuds, and the Paloma for someone who wants a long, fruity cocktail.

Food:
We had a complimentary small bite of beef tongue (?). Whatever it was, it was SO good. Probably my favourite dish and it wasn't even part of the menu! 5/5

- 1st course: scallop, orange and pomegranate ceviche. It's not what I would typically think a ceviche is, but that's what it was described as. The scallops were tasteless themselves, but had that nice squishy texture. All the flavours came from the really really flavourful soup, which was passion fruit and spice. It wasn't necessarily something that I would like to eat more of, but it was (and I know how pretentious this sounds) entertainment for my tastebuds. 4/5

- 2nd course: tamal. I have no recollection of what was in this to be honest, except that it was in a jalapeño sauce, but it was delicious. 5/5

- 3rd course: white fish tacos. I can't remember what fish this was, but the concept was that it came in this sauce with pineapple in the leaf plate, and soft tacos were served on the side to give one the option to build their own taco. The fish didn't stand out to me, it needed salt, but once I salted it it was good enough. 4/5.

- 4th course: octopus in mole sauce. I had never had mole sauce, from what I remember of the description it is a very complex sauce that contains chocalte amongst many other things... I wasn't a massive fan of the sauce, but I know that it is authentically mexican and it's just a preference. I could tell that the sauce was good, even if not my taste. The octopus was cooked perfectly though! Not rubbery at all. I was so so impressed by this because I adore a well-cooked octopus. It's so hard to get one that's nice and soft and well-seasoned like this. Just for the cooking of the octopus, 5/5

- 5th course: deep fried dessert with orange zest and ice cream. This isn't a dessert I would order otherwise, but given the previous dishes, it was a great choice. It complimented the previous flavours very well. It was sweet enough, but also refreshing with the orange zest. 5/5

The service was very good. The waitors explained the dishes well and were incredibly professional - made it feel like a luxury experience.",2 months ago,Kalina Christev
120,La Mayor,926005839,4.8,5.0,"The heavens came down to us in the shape and taste of octopus mole. Done to perfection, such complexity and divine taste. The chef balances a lot of rich flavours in a way that pleases the palate in all the dishes, but the mole is out of this world and now I can't stop thinking about it. 10/10 recommended",a year ago,Ragni Othelie Bentsen
121,La Mayor,926005839,4.8,5.0,"Had literally the whole menu. Everything from the starters to dessert were excellent.

Was back for more in December. This place needs to just take my money and feed me more of their delicious food!",2 months ago,Krittanon Chalermsuk
122,La Mayor,926005839,4.8,5.0,Amazing place to eat and drink. Incredible food and fantastic wine. Service was remarkably beautiful. Highly recommend!! ❤️❤️❤️,6 months ago,Cindy Laserna
123,Bliss Consept as,984934580,4.8,5.0,Nice service👍👍👍,2 years ago,kimzy75 j
124,Bliss Consept as,984934580,4.8,5.0,"Best I've been to! Tried 3 of their staff and everyone has surprised me with how great the result was! Not too expensive, and incredibly good service. Definitely recommend! Striping and cutting are the clear masters here, and probably everything else as well.",a year ago,ikt.ine.aurora. straumsnes
125,Bliss Consept as,984934580,4.8,5.0,"Super hairdresser, always nice, good time and decent prices! Tip top!",8 months ago,Jannicke Christensen
126,Bliss Consept as,984934580,4.8,5.0,Professional hairdressers 😃😃,4 years ago,Hanne Elviken
127,Bliss Consept as,984790023,4.8,5.0,Nice service👍👍👍,2 years ago,kimzy75 j
128,Bliss Consept as,984790023,4.8,5.0,"Best I've been to! Tried 3 of their staff and everyone has surprised me with how great the result was! Not too expensive, and incredibly good service. Definitely recommend! Striping and cutting are the clear masters here, and probably everything else as well.",a year ago,ikt.ine.aurora. straumsnes
129,Bliss Consept as,984790023,4.8,5.0,"Super hairdresser, always nice, good time and decent prices! Tip top!",8 months ago,Jannicke Christensen
130,Bliss Consept as,984790023,4.8,5.0,Professional hairdressers 😃😃,4 years ago,Hanne Elviken
131,Velochef Clubhouse,925840246,5.0,5.0,Great service! Really enjoyed the set menu and the wine that they recommended as pairings. My personal favourite was the chicken with chanterelles - it was delicious! ☺️,4 months ago,Tanya McCorkle
132,Velochef Clubhouse,925840246,5.0,5.0,"If you want michelin quality food at T.G.I.Fridays prices, this is the place for you! The snacks were fantastic! The tartar is one of the best ones I have eaten. The mushrooms were awesome.
The entree was fresh and tasty with a perfectly cooked fish, and a great side of crispy and soft garnish.
The main course surprised with a tasty mix of sour and salt with a duck that was both tender and crispy. The broccoli puree was an experience. The desert was a great combination of salt and sweet.
The wine pairing complimented the meal to make it one to remember. Thank you Velochef crew for an awesome evening😊",a year ago,Alexander Storbråten Galankin
133,Velochef Clubhouse,925840246,5.0,5.0,"Delicious french food without frills. The steak tartar was delicious. The staff was friendly, knowledgeable and helpful. It was a great experience.",3 months ago,Lene Johansen
134,Velochef Clubhouse,925840246,5.0,5.0,"5 out of 5. Amazing food, service and wine. Highly recommended.",9 months ago,Kat B
135,Velochef Clubhouse,925840246,5.0,5.0,Incredible food and wine pairing at a great price! Highly recommend.,9 months ago,Alyssa Crosbie
136,Funky Fresh Foods,994633287,4.5,5.0,"Good veg food in a good vibe.
AMBIANCE,
The place looks good, nice decoration and a well balanced use of wood tones, stone and industrial structure.
ACCESSIBILITY.
They have taken some measures to improve acoustics but not enough to really counter the open kitchen sounds. They play music, not too loud.
It’s all on one floor an has an accessible toilet. Might be nice to ask them to help you with the door when visiting per chair.

MENU
The menu is regular size and has a good variety of vegetarian options, serving different flavours and kitchens.
The order website only works in Nors, no English.

FOOD
Burger was fine, actual veggies-burger and not an attempt to fake meat. A lot of onion though and I chose this one as I didn’t want a coriander-dish, unfortunately still contained coriander. Portions were not sufficient for a large eater but there’s side dishes. Price wise I cannot judge as everything seems very expensive to me in Oslo.

The place does a lot of really good things with chickpeas, keep up the good food! :)",6 months ago,Iris
137,Funky Fresh Foods,994633287,4.5,4.0,"We tried the mango cheesecake and brownie. The brownie had a very strange firm texture, almost impossible to break with a spoon. Strange. The mango part of the cheesecake was also a weird texture. But somehow not the worst. The vibe is nice and there are some great vegan options on the menu like buckwheat burgers so we will be back to try those, the soup also looked nice. Great view over the river and a quiet area. Toilets available with a code.",10 months ago,Monique Swanepoel
138,Funky Fresh Foods,994633287,4.5,5.0,"Standard price for dining out, but food is lovely with a nice atmosphere. Menu is completely vegan. Buckwheat burger was excellent.
I came during Christmas and they have a seasonal menu. Didn't need to reserve at 6pm.",a year ago,K Kev
139,Funky Fresh Foods,994633287,4.5,4.0,"As a meat eater i really enjoyed most of the food. Some part i dont like and other part im impressed. Therefore 4 stars.

Noodle dish had good taste and texture, the fried oyster mushrooms gives it the much needed crunch and chew that reminds of meat.

Fried mystery cubes were ok but texture was spongy and moist. Dip was ok but you get the more watery texture cause of vegan mayo based. Do not recommend this.

Skagenrøre was very close knockoff ot the real one. Love that they used chick peas, and picked carrots as fake salomn. It workes so well recommend.

Muffin with vegan cheese was pretty bad, cheese had a bad gooey feeling and did not taste pleasant. Do not recommend this.

The cakes is the highlight of this place. Flavor and texture is just perfect and no compromise was made to make them vegan. Recommend.",5 months ago,D
