organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,overordnetEnhet,oppstartsdato,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,beliggenhetsadresse_land,beliggenhetsadresse_landkode,beliggenhetsadresse_postnummer,beliggenhetsadresse_poststed,beliggenhetsadresse_adresse,beliggenhetsadresse_kommune,beliggenhetsadresse_kommunenummer,links_self_href,links_overordnetEnhet_href,hjemmeside,datoEierskifte
814266052,ESPRESSO HOUSE NORGE AS AVD BOGSTADVEIEN 813,2014-10-07,False,12.0,911592770,2014-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Bogstadveien 36A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/814266052,https://data.brreg.no/enhetsregisteret/api/enheter/911592770,,
829202662,STYKKE PIPA AS,2022-05-12,False,15.0,928462730,2022-04-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0579,OSLO,['Bøkkerveien 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/829202662,https://data.brreg.no/enhetsregisteret/api/enheter/928462730,,
919769815,SVINGEN - PÅ SLETTA - AS,2017-10-23,False,15.0,919611022,2017-08-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0196,OSLO,['Ekebergveien 44'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919769815,https://data.brreg.no/enhetsregisteret/api/enheter/919611022,,
972773492,SVERRES KAFE,1995-03-12,False,1.0,964503850,1990-07-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0568,OSLO,['Carl Berners plass 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/972773492,https://data.brreg.no/enhetsregisteret/api/enheter/964503850,,
928056473,CREPES HOUSE CHALA OR HALA,2021-11-03,False,1.0,927876744,2021-10-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0150,OSLO,['Akershusstranda 25'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/928056473,https://data.brreg.no/enhetsregisteret/api/enheter/927876744,,
986922695,SUB 1 ADMINISTRASJON,2004-05-29,False,0.0,991098577,2004-04-05,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0154,OSLO,['Jernbanetorget 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/986922695,https://data.brreg.no/enhetsregisteret/api/enheter/991098577,www.subwaynorge.no,2007-01-01
912084086,D. COFFEE AS AVD BOGSTADVEIEN,2013-06-17,False,9.0,998656206,2012-07-09,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Bogstadveien 60A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/912084086,https://data.brreg.no/enhetsregisteret/api/enheter/998656206,,
926455257,POLKA PIEROGI PAWEL TURALA,2021-01-26,False,3.0,926429299,2020-11-27,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Cateringvirksomhet,56.210,Norge,NO,0491,OSLO,['Sandtakveien 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/926455257,https://data.brreg.no/enhetsregisteret/api/enheter/926429299,,
923184430,TRI KY AS,2019-08-12,False,15.0,923171355,2019-05-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1369,STABEKK,['Skogveien 72G'],BÆRUM,3024,https://data.brreg.no/enhetsregisteret/api/underenheter/923184430,https://data.brreg.no/enhetsregisteret/api/enheter/923171355,,
924604395,KOMPIS LILLO GÅRD AS,2020-02-15,False,28.0,924568542,2020-03-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0484,OSLO,['Sandakerveien 102D'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/924604395,https://data.brreg.no/enhetsregisteret/api/enheter/924568542,,
925057428,LETEL AS,2020-05-12,False,12.0,925047228,2020-05-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Bedriftsrådgivning og annen administrativ rådgivning,70.220,Norge,NO,0855,OSLO,['Nils Bays vei 78'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925057428,https://data.brreg.no/enhetsregisteret/api/enheter/925047228,,
998813913,LA SÅDA AS,2012-09-11,False,7.0,898776182,2012-06-22,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0351,OSLO,['Josefines gate 36B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/998813913,https://data.brreg.no/enhetsregisteret/api/enheter/898776182,www.k4k.no,
979623119,PLAH AS,1998-02-16,False,55.0,986023097,1997-11-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Sommerrogata 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/979623119,https://data.brreg.no/enhetsregisteret/api/enheter/986023097,,2003-09-01
988572349,JOHNS BAR AS,2005-08-27,False,72.0,988559202,2005-08-25,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av puber,56.301,Norge,NO,0162,OSLO,['Karl Johans gate 26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/988572349,https://data.brreg.no/enhetsregisteret/api/enheter/988559202,,
914617790,BAKER HANSEN KVADRATUREN,2014-12-16,False,18.0,814599892,2015-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0153,OSLO,['Kirkegata 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914617790,https://data.brreg.no/enhetsregisteret/api/enheter/814599892,www.bakerhansen.no,
918378812,JOE & THE JUICE NORDSTRAND,2017-01-17,False,0.0,911738066,2017-01-04,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,1163,OSLO,['Nordstrandveien 40'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/918378812,https://data.brreg.no/enhetsregisteret/api/enheter/911738066,,
925060070,ESPRESSO HOUSE NORGE AS AVD NORDREGATE 801,2020-05-12,False,12.0,911592770,2013-07-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0551,OSLO,['Nordre gate 18'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/925060070,https://data.brreg.no/enhetsregisteret/api/enheter/911592770,,
997551923,SUDØST RESTAURANT AS,2011-11-03,False,104.0,997097246,2011-11-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0560,OSLO,['Trondheimsveien 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/997551923,https://data.brreg.no/enhetsregisteret/api/enheter/997097246,www.sudost.no,
975048829,MCDONALD'S MAJORSTUEN,1996-08-06,False,89.0,951816981,1989-11-24,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Valkyriegaten 13'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/975048829,https://data.brreg.no/enhetsregisteret/api/enheter/951816981,,2016-02-01
923531335,SANDAKER CAFE AS,2019-10-07,False,6.0,921174047,,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0477,OSLO,['Sandakerveien 59'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/923531335,https://data.brreg.no/enhetsregisteret/api/enheter/921174047,,
921847122,LETT AKER BRYGGE,2018-12-08,False,8.0,912762742,2016-06-09,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Grundingen 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921847122,https://data.brreg.no/enhetsregisteret/api/enheter/912762742,,
914342996,RESTAURANT ULRIK JEPSEN AS,2014-10-22,False,12.0,914272289,2014-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0666,OSLO,['Ole Deviks vei 26'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914342996,https://data.brreg.no/enhetsregisteret/api/enheter/914272289,,
989725009,SØRKEDALEN LANDHANDEL AS,2006-04-18,False,28.0,989633406,2006-04-18,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,47.111,Norge,NO,0758,OSLO,['Sørkedalsveien 1014'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/989725009,https://data.brreg.no/enhetsregisteret/api/enheter/989633406,,
974104725,SIO MAT OG DRIKKE AS AVD 21-22-24-25-26-31-32 FREDERIKKE,1995-02-22,False,58.0,960658493,1965-12-31,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0371,OSLO,['Problemveien 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/974104725,https://data.brreg.no/enhetsregisteret/api/enheter/960658493,,
929099354,BASTARD BURGERS TORGGATA,2022-04-25,False,0.0,925553077,2022-06-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Torggata 18'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/929099354,https://data.brreg.no/enhetsregisteret/api/enheter/925553077,,
920543561,OSLOVES PIZZA AS,2018-03-06,False,5.0,922310211,2018-02-26,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,2008,FJERDINGBY,['Nylandsvegen 12'],RÆLINGEN,3027,https://data.brreg.no/enhetsregisteret/api/underenheter/920543561,https://data.brreg.no/enhetsregisteret/api/enheter/922310211,,2019-04-01
921747489,HAWAII OSLO AS,2018-11-19,False,44.0,921718446,2019-01-30,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0181,OSLO,['Torggata 16B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921747489,https://data.brreg.no/enhetsregisteret/api/enheter/921718446,,
993874310,RUFFINO AS,2009-03-18,False,11.0,993854034,2009-03-06,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0253,OSLO,['Arbins gate 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/993874310,https://data.brreg.no/enhetsregisteret/api/enheter/993854034,,
924572396,MEDELLIN AS,2020-02-10,False,6.0,928025799,2020-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0170,OSLO,['Sofies gate 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/924572396,https://data.brreg.no/enhetsregisteret/api/enheter/928025799,,2021-11-01
916641869,JAPO SUSHI FROGNER AS,2016-01-27,False,2.0,816607922,2016-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0257,OSLO,['Frognerveien 1B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/916641869,https://data.brreg.no/enhetsregisteret/api/enheter/816607922,,
914451752,VIDAR FEMDAL RØE,2014-11-12,False,8.0,984080468,2013-01-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Engroshandel med spesialisert utvalg av nærings- og nytelsesmidler ikke nevnt annet sted,46.389,Norge,NO,0378,OSLO,['Sørkedalsveien 106'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914451752,https://data.brreg.no/enhetsregisteret/api/enheter/984080468,,
919803185,BELLA RESTAURANT,2017-10-28,False,5.0,919712678,2017-10-13,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0492,OSLO,['Grefsenveien 94A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/919803185,https://data.brreg.no/enhetsregisteret/api/enheter/919712678,www.bellabistro.no,
923350004,MAMA PHO & TEAOLOGY,2019-09-07,False,28.0,923313737,2019-10-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0484,OSLO,['Sandakerveien 106'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/923350004,https://data.brreg.no/enhetsregisteret/api/enheter/923313737,,
996035328,PALAZZO PIZZERIA AS,2010-10-07,False,5.0,915182852,2010-09-23,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av gatekjøkken,56.102,Norge,NO,0552,OSLO,['Thorvald Meyers gate 48'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/996035328,https://data.brreg.no/enhetsregisteret/api/enheter/915182852,,2015-04-01
991733930,EIK FJORD AS,2007-09-20,False,23.0,991678840,2007-08-30,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0164,OSLO,['Universitetsgata 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/991733930,https://data.brreg.no/enhetsregisteret/api/enheter/991678840,,
871994382,SORIA MORIA HOTELL OG KONFERANSESENTER,1995-02-22,False,82.0,951327654,1983-08-20,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0790,OSLO,['Voksenkollveien 60'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/871994382,https://data.brreg.no/enhetsregisteret/api/enheter/951327654,,
922756201,YGT3 AS,2019-05-15,False,69.0,913454847,2019-05-15,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,['Youngstorget 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922756201,https://data.brreg.no/enhetsregisteret/api/enheter/913454847,,
913954033,TØYEN KULTURHUS AS,2014-07-31,False,32.0,913939964,2014-07-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0155,OSLO,['Storgata 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/913954033,https://data.brreg.no/enhetsregisteret/api/enheter/913939964,,
922168334,FURSET KANTINE AS AVD 2020,2019-02-05,False,11.0,920654193,2019-05-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Kantiner drevet som selvstendig virksomhet,56.290,Norge,NO,0150,OSLO,['Robert Levins gate 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/922168334,https://data.brreg.no/enhetsregisteret/api/enheter/920654193,,
914291933,PARKEN SUSHI V/LE,2014-10-14,False,2.0,915119425,2014-05-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0368,OSLO,['Kirkeveien 48'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/914291933,https://data.brreg.no/enhetsregisteret/api/enheter/915119425,,2015-03-20
917585954,JOE & THE JUICE NYDALEN,2016-08-18,False,0.0,911738066,2016-07-20,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0484,OSLO,['Nydalsveien 33'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917585954,https://data.brreg.no/enhetsregisteret/api/enheter/911738066,,
921563477,JAI&CO AS,2018-10-16,False,10.0,921480199,2018-09-11,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Cateringvirksomhet,56.210,Norge,NO,0178,OSLO,['Deichmans gate 6A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/921563477,https://data.brreg.no/enhetsregisteret/api/enheter/921480199,,
918818847,SEAPORT RESTAURANT AS,2017-04-03,False,28.0,918752773,2017-03-21,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Sørengkaia 101'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/918818847,https://data.brreg.no/enhetsregisteret/api/enheter/918752773,,
917686149,SIMON INVEST AS,2016-09-08,False,5.0,917444250,2016-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0477,OSLO,['Vogts gate 64'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/917686149,https://data.brreg.no/enhetsregisteret/api/enheter/917444250,apsornthai.no,
972318213,MEO AS,1995-03-12,False,26.0,993362255,1992-09-01,BEDR,Underenhet til næringsdrivende og offentlig forvaltning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/BEDR,Drift av restauranter og kafeer,56.101,Norge,NO,0158,OSLO,['Rådhusgata 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/underenheter/972318213,https://data.brreg.no/enhetsregisteret/api/enheter/993362255,,2009-01-01
